theta,epsilon,delta_v,Value_High,Value_Low,LH_Ratio
0.25,0.1,0.1265330097296959,0.5170813545179623,0.3905483447882664,3.361931460509102
0.25,0.2,0.06606418240120768,0.4688778728496309,0.40281369044842313,3.7337184460112747
0.25,0.3,0.024327047045692416,0.4378526226028524,0.41352557555715996,3.956140839412889
0.25,0.4,0.033721245724127505,0.447074689221275,0.4133534434971475,4.087323481848966
0.25,0.5,0.0025772622198675264,0.4253930429363543,0.4228157807164868,4.2176681182238625
0.25,0.6,-0.010884484791913732,0.41390048725529055,0.4247849720472042,4.276551208996198
0.25,0.7,-0.01546754871510538,0.4046923354819062,0.42015988419701156,4.306981011598777
0.25,0.8,-0.010997812221170944,0.4086099067008842,0.4196077189220551,4.381223015870276
0.25,0.9,-0.026957295309030054,0.3965362713694006,0.4234935666784307,4.377425009104206
0.25,1.0,-0.028604347475187634,0.3903686684337143,0.418973015908902,4.417997783926139
0.5,0.1,0.25736715488971607,0.58362393287405,0.326256777984334,1.383440723008181
0.5,0.2,0.16519357945868263,0.5130442317043198,0.34785065224563716,1.6749439517491436
0.5,0.3,0.13357088775067993,0.4834518853349682,0.3498809975842882,1.8708651179432771
0.5,0.4,0.08987115006111197,0.4598150754025979,0.3699439253414859,1.9756144147874006
0.5,0.5,0.08785212188101144,0.4536531652294725,0.3658010433484611,2.067029704570816
0.5,0.6,0.046970805756573315,0.43067005903730493,0.3836992532807316,2.130840779981641
0.5,0.7,0.04356591604489475,0.42566640576042697,0.3821004897155322,2.1873634194271716
0.5,0.8,0.024426062922251288,0.4169900032660143,0.392563940343763,2.2304720663317235
0.5,0.9,0.03396066062485085,0.419202069194829,0.3852414085699781,2.264665627857259
0.5,1.0,0.03092548351936191,0.419854532958533,0.38892904943917106,2.291777353014152
1.0,0.1,0.4128265797065735,0.6455357366802786,0.2327091569737052,0.5733346076193232
1.0,0.2,0.2952716043533528,0.5763492777552525,0.2810776734018997,0.7355472386730063
1.0,0.3,0.25294705040902016,0.5498838016158569,0.2969367512068367,0.8483437465601202
1.0,0.4,0.18914440627869875,0.5142099355085624,0.3250655292298636,0.9429862547785905
1.0,0.5,0.17237634150003692,0.5058000445223415,0.3334237030223046,1.0303068872994507
1.0,0.6,0.12705211060528138,0.4722378443511528,0.3451857337458714,1.0835762482852287
1.0,0.7,0.13092335286727555,0.4809757472013431,0.35005239433406754,1.1260584363987487
1.0,0.8,0.10394160436605757,0.4626486865766344,0.3587070822105768,1.1710694239434243
1.0,0.9,0.081238611663312,0.4476391431603358,0.36640053149702384,1.2122028470677186
1.0,1.0,0.08586606039477862,0.4510456371694687,0.36517957677469004,1.242961913771419
2.0,0.1,0.5186521702222708,0.6852122166775974,0.16656004645532652,0.23267901524141915
2.0,0.2,0.42734341735644066,0.6435868964498141,0.21624347909337355,0.31443924801004053
2.0,0.3,0.36816756379551335,0.6164340318121552,0.24826646801664182,0.3909513988987909
2.0,0.4,0.28787587282133076,0.5740150876978399,0.2861392148765092,0.4536762858501538
2.0,0.5,0.2715332838240615,0.5596793932294597,0.2881461094053982,0.5048675167415128
2.0,0.6,0.22275812936961747,0.5441046418977535,0.3213465125281361,0.5579791450490555
2.0,0.7,0.20669621052568482,0.5351917918897904,0.3284955813641056,0.5965150582324388
2.0,0.8,0.18561275886698728,0.5269629402132325,0.3413501813462453,0.6337175995546575
2.0,0.9,0.15336091318411008,0.5108889933878726,0.3575280802037625,0.6665747614022791
2.0,1.0,0.13706283768345548,0.5049582537213189,0.3678954160378633,0.6964071686983385
4.0,0.1,0.5879203161900086,0.7133199254846628,0.12539960929465432,0.09318669336456714
4.0,0.2,0.5287048357082176,0.6934160752982926,0.16471123959007503,0.13980911653286554
4.0,0.3,0.4506978048086111,0.6548656728127271,0.2041678680041159,0.17843969149195765
4.0,0.4,0.3979506903578562,0.6369790555483662,0.23902836519051002,0.21819931700461964
4.0,0.5,0.35314150858637344,0.6219424392309818,0.26880093064460847,0.25297262725182057
4.0,0.6,0.31127757078988194,0.6137142926740233,0.3024367218841414,0.2852126996602555
4.0,0.7,0.2868160177882222,0.6147185921612468,0.3279025743730247,0.31492014913380095
4.0,0.8,0.22912552930182625,0.5763612014330499,0.3472356721312236,0.34355643923691737
4.0,0.9,0.19965162956763824,0.5670007521376592,0.367349122570021,0.37007029894865534
4.0,1.0,0.16806568137020544,0.5574955402639065,0.389429858893701,0.393219991935423
